user_id,full_name,pan_masked,pan_valid,aadhaar_masked,aadhaar_valid,date_of_birth,city,state,monthly_income,income_was_negative,income_missing,occupation,signup_timestamp,kyc_status,risk_segment,risk_segment_missing
USR71155,Reva Ghose,DBXXXXXX4M,True,XXXXXXXX4063,True,1967-03-14,Bengaluru,Karnataka,13276.0,False,False,Gig Worker,2025-12-14 00:00:00,PENDING,LOW,False
USR98323,Lipika Bala,ADXXXXXX1D,True,XXXXXXXX0114,True,1960-04-29,Ludhiana,Punjab,5956.0,False,False,Business Owner,2025-12-14 00:00:00,VERIFIED,LOW,False
USR22122,Yashodhara Morar,RHXXXXXX6J,True,XXXXXXXX8917,False,1996-04-18,Hyderabad,Telangana,23689.0,False,False,Freelancer,2025-12-14 00:00:00,VERIFIED,MEDIUM,False
USR51522,Ekapad Bora,LUXXXXXX2D,True,XXXXXXXX0466,True,1967-09-24,Jaipur,Rajasthan,21064.0,False,False,Gig Worker,2025-12-14 00:00:00,PENDING,LOW,False
USR80767,Brinda Seth,TLXXXXXX0Z,True,XXXXXXXX2665,True,1974-12-14,Lucknow,Uttar Pradesh,25538.0,False,False,Business Owner,2025-12-14 00:00:00,VERIFIED,MEDIUM,False
USR51527,dhruv agrawal,DZXXXXXX5T,True,XXXXXXXX1109,True,2002-11-11,Lucknow,Uttar Pradesh,48108.0,False,False,Student,2025-12-14 00:00:00,PENDING,LOW,False
USR15587,NEELIMA GARDE,VDXXXXXX8N,True,XXXXXXXX0042,True,1973-11-09,Bengaluru,Karnataka,78421.0,False,False,Farmer,2025-12-14 00:00:00,VERIFIED,LOW,False
USR29040,Lajita Mani,XLXXXXXX8S,True,XXXXXXXX5909,True,1977-09-19,Kolkata,West Bengal,37672.0,False,False,Freelancer,2025-12-14 00:00:00,REJECTED,LOW,False
USR40084,Ayaan Tak,WHXXXXXX1C,True,XXXXXXXX9463,True,1992-03-04,Hyderabad,Telangana,11701.0,False,False,Business Owner,2025-12-14 00:00:00,PENDING,LOW,False
USR57896,Aarini Sridhar,SRXXXXXX9J,True,XXXXXXXX8134,True,1979-10-12,Hyderabad,Telangana,15621.0,False,False,Unemployed,2025-12-13 22:26:31,VERIFIED,LOW,False
USR82485,Prisha Dhar,TFXXXXXX4U,True,XXXXXXXX0034,True,2001-02-06,Hyderabad,Telangana,107034.0,False,False,Retired,2025-12-13 20:15:53,PENDING,LOW,False
USR34712,Advaith Minhas,UGXXXXXX9N,True,XXXXXXXX1034,True,1979-07-26,Ludhiana,Punjab,29633.0,False,False,Retired,2025-12-13 19:37:45,VERIFIED,MEDIUM,False
USR89330,Timothy Sethi,XPXXXXXX4I,True,XXXXXXXX7266,True,1970-03-29,Amritsar,Punjab,34599.0,True,False,Retired,2025-12-13 13:00:13,VERIFIED,MEDIUM,False
USR19324,gaurika solanki,NXXXXXXX7D,True,XXXXXXXX3268,True,2003-01-21,Amritsar,Punjab,51684.0,False,False,Freelancer,2025-12-13 10:43:31,VERIFIED,LOW,False
USR77207,Chatresh Subramaniam,KEXXXXXX1C,True,XXXXXXXX3986,True,2006-07-10,Jalandhar,Punjab,24430.0,False,False,Student,2025-12-13 10:42:42,VERIFIED,LOW,False
USR13284,Nandini Dixit,ULXXXXXX0P,True,XXXXXXXX8260,True,1994-05-05,Pune,Maharashtra,30493.0,False,False,Student,2025-12-13 08:07:02,VERIFIED,MEDIUM,False
USR58939,nandini chanda,YQXXXXXX3D,True,XXXXXXXX3023,True,1976-10-05,Bengaluru,Karnataka,31300.0,False,False,Retired,2025-12-13 03:32:10,REJECTED,LOW,False
USR49635,Hemangini Chana,MEXXXXXX7N,True,XXXXXXXX0418,True,1986-12-11,Ludhiana,Punjab,22900.0,False,False,Gig Worker,2025-12-13 03:17:43,VERIFIED,LOW,False
USR27366,Theodore Nagy,QWXXXXXX0J,True,XXXXXXXX7480,True,1972-01-11,Chennai,Tamil Nadu,32159.0,False,False,Salaried,2025-12-13 03:11:00,PENDING,LOW,False
USR23474,Ayush Chandran,JEXXXXXX0H,True,XXXXXXXX5774,True,1990-12-19,Mumbai,Maharashtra,15134.0,False,False,Student,2025-12-13 01:44:00,VERIFIED,LOW,False
USR55448,Yahvi Om,ZEXXXXXX7X,False,XXXXXXXX2999,True,1964-08-21,Lucknow,Uttar Pradesh,19875.0,False,False,Retired,2025-12-13 00:00:00,VERIFIED,LOW,False
USR57333,Jai Kota,NPXXXXXX7G,True,XXXXXXXX7977,True,1966-08-08,Amritsar,Punjab,15100.0,False,False,Retired,2025-12-13 00:00:00,REJECTED,LOW,False
USR25492,Vaishnavi Warrior,GRXXXXXX4K,True,XXXXXXXX1768,True,1987-12-10,Amritsar,Punjab,19293.0,False,False,Freelancer,2025-12-13 00:00:00,REJECTED,MEDIUM,False
USR90932,Siddharth Nagar,YGXXXXXX1R,True,XXXXXXXX6873,True,1982-10-18,Ludhiana,Punjab,83295.0,False,False,Salaried,2025-12-13 00:00:00,PENDING,MEDIUM,False
USR90313,Teerth Kapur,XWXXXXXX8E,True,XXXXXXXX7948,True,1997-01-09,Amritsar,Punjab,16189.0,True,False,Retired,2025-12-13 00:00:00,VERIFIED,LOW,False
USR67160,Chaaya Pall,XIXXXXXX1V,True,XXXXXXXX1747,True,1978-08-27,Jalandhar,Punjab,53702.0,False,False,Self Employed,2025-12-13 00:00:00,PENDING,LOW,False
USR59449,Naveen Issac,FPXXXXXX3Q,True,XXXXXXXX1132,True,2002-11-23,Pune,Maharashtra,36187.0,False,False,Gig Worker,2025-12-13 00:00:00,VERIFIED,MEDIUM,False
USR17734,Samue1 Krish,ACXXXXXX4N,True,XXXXXXXX5013,True,1975-10-15,Hyderabad,Telangana,15946.0,False,False,Self Employed,2025-12-13 00:00:00,VERIFIED,LOW,False
USR19784,Devika Rastogi,REXXXXXX9J,True,XXXXXXXX5364,True,2001-07-28,Chennai,Tamil Nadu,25300.0,False,False,Unemployed,2025-12-13 00:00:00,REJECTED,LOW,False
USR21137,Lavanya Bhandari,BVXXXXXX3J,True,XXXXXXXX5548,False,1973-02-04,Pune,Maharashtra,37075.0,False,False,Salaried,2025-12-13 00:00:00,VERIFIED,MEDIUM,False
USR64704,Samesh Khanna,BAXXXXXX2Q,True,XXXXXXXX9303,True,1968-05-18,Ludhiana,Punjab,41522.0,False,False,Retired,2025-12-13 00:00:00,VERIFIED,LOW,False
USR61723,Samar Dasgupta,XHXXXXXX6R,True,XXXXXXXX2519,True,1972-08-01,Mumbai,Maharashtra,13964.0,False,False,Retired,2025-12-13 00:00:00,REJECTED,LOW,False
USR66585,Anmol Behl,IAXXXXXX1D,True,XXXXXXXX64XX,False,1997-11-19,Hyderabad,Telangana,20700.0,False,False,Salaried,2025-12-13 00:00:00,PENDING,LOW,False
USR74621,Qadim Dhar,SKXXXXXX3W,True,XXXXXXXX3725,True,2007-04-08,Amritsar,Punjab,61129.0,False,False,Farmer,2025-12-13 00:00:00,VERIFIED,MEDIUM,False
USR62520,Edhitha Koshy,TCXXXXXX0Y,True,XXXXXXXX3938,True,1990-08-03,Jaipur,Rajasthan,51884.0,False,False,Gig Worker,2025-12-13 00:00:00,VERIFIED,HIGH,False
USR50588,Bachittar Padmanabhan,NNXXXXXX0V,True,XXXXXXXX0124,True,1975-04-02,Chennai,Tamil Nadu,105480.0,False,False,Farmer,2025-12-13 00:00:00,VERIFIED,HIGH,False
USR63346,Riya Kari,OCXXXXXX2P,True,XXXXXXXX3399,True,1988-08-09,Pune,Maharashtra,12765.0,False,False,Unemployed,2025-12-12 20:48:44,PENDING,LOW,False
USR21031,Balendra Loke,NLXXXXXX3L,True,XXXXXXXX6492,False,2003-08-28,Amritsar,Punjab,15642.0,False,False,Gig Worker,2025-12-12 10:56:25,REJECTED,MEDIUM,False
USR97468,Wyatt Banik,VAXXXXXX5C,True,XXXXXXXX5185,True,1963-05-14,Mumbai,Maharashtra,26900.0,False,False,Retired,2025-12-12 08:21:00,REJECTED,LOW,False
USR42868,LIBNI SENGUPTA,DMXXXXXX3W,True,XXXXXXXX5952,True,1987-12-01,Pune,Maharashtra,27127.0,False,False,Retired,2025-12-12 04:12:47,REJECTED,HIGH,False
USR11223,Charita Setty,OKXXXXXX7F,True,XXXXXXXX5564,True,1982-05-13,Ludhiana,Punjab,30736.0,False,False,Retired,2025-12-12 02:27:00,VERIFIED,LOW,False
USR54712,Bhavya Bedi,CZXXXXXX7E,True,XXXXXXXX9162,True,2007-11-16,Lucknow,Uttar Pradesh,17163.0,False,False,Retired,2025-12-12 00:00:00,PENDING,LOW,False
USR56923,Chatura Patla,KFXXXXXX7X,False,XXXXXXXX0675,True,1990-10-03,Jalandhar,Punjab,30436.0,False,False,Farmer,2025-12-12 00:00:00,PENDING,MEDIUM,False
USR38231,Rachit Khosla,ACXXXXXX6J,True,XXXXXXXX3731,True,2003-08-25,Delhi,Delhi,22353.0,False,False,Unemployed,2025-12-12 00:00:00,VERIFIED,MEDIUM,False
USR31907,Rushil Choudhry,JBXXXXXX2X,True,XXXXXXXX7024,False,1995-05-26,Kolkata,West Bengal,23589.0,True,False,Business Owner,2025-12-12 00:00:00,PENDING,MEDIUM,False
USR56360,Udarsh Mukhopadhyay,HTXXXXXX2B,True,XXXXXXXXXXXX,False,1978-10-15,Mumbai,Maharashtra,21698.0,False,False,Unemployed,2025-12-12 00:00:00,VERIFIED,LOW,False
USR51010,libni pradhan,FFXXXXXX1Q,True,XXXXXXXX5760,False,1989-06-23,Ludhiana,Punjab,39776.0,False,False,Gig Worker,2025-12-12 00:00:00,VERIFIED,LOW,False
USR58540,Abdul Majumdar,AIXXXXXX2H,True,XXXXXXXX0500,True,1973-04-18,Chennai,Tamil Nadu,36600.0,False,False,Unemployed,2025-12-12 00:00:00,VERIFIED,HIGH,False
USR84227,Azaan Loke,UOXXXXXX7M,True,XXXXXXXX2928,True,2001-02-06,Amritsar,Punjab,26935.0,False,False,Salaried,2025-12-12 00:00:00,PENDING,MEDIUM,False
USR89549,YastiBali,MVXXXXXX9G,True,XXXXXXXX4395,True,1998-10-18,Bengaluru,Karnataka,28064.0,False,False,Farmer,2025-12-12 00:00:00,VERIFIED,LOW,False
USR89825,Vinaya Babu,FXXXXXXX4X,True,XXXXXXXX3033,True,1988-09-13,Jalandhar,Punjab,16164.0,False,False,Gig Worker,2025-12-12 00:00:00,PENDING,LOW,False
USR39990,George Mistry,GDXXXXXX9C,True,XXXXXXXX9433,False,2001-10-25,Delhi,Delhi,45675.0,False,False,Self Employed,2025-12-12 00:00:00,REJECTED,HIGH,False
USR59053,Orinder Chatterjee,GVXXXXXX6G,True,XXXXXXXX43XX,False,1995-06-11,Delhi,Delhi,23600.0,False,False,Student,2025-12-12 00:00:00,VERIFIED,LOW,False
USR34236,Rajeshri Master,AEXXXXXX2G,True,XXXXXXXX9708,True,1997-09-20,Amritsar,Punjab,50991.0,False,False,Self Employed,2025-12-12 00:00:00,VERIFIED,MEDIUM,False
USR46441,JONATHAN TANEJA,GCXXXXXX8X,True,XXXXXXXX1521,True,1999-12-24,Mumbai,Maharashtra,31700.0,False,False,Unemployed,2025-12-12 00:00:00,PENDING,LOW,False
USR43809,Jai Naidu,XVXXXXXX2F,True,XXXXXXXX1204,True,1978-10-09,Hyderabad,Telangana,19403.0,False,False,Unemployed,2025-12-12 00:00:00,REJECTED,MEDIUM,False
USR58448,Sathvik Dhaliwal,EOXXXXXX7Z,True,XXXXXXXX0525,True,1998-10-23,Jaipur,Rajasthan,62781.0,False,False,Retired,2025-12-12 00:00:00,PENDING,MEDIUM,False
USR20255,Laban Bhagat,OTXXXXXX0F,True,XXXXXXXX80XX,False,1977-09-11,Hyderabad,Telangana,25955.0,False,False,Retired,2025-12-12 00:00:00,PENDING,LOW,False
USR33783,Samaksh Mody,FXXXXXXX4Z,True,XXXXXXXX9299,True,1976-06-02,Lucknow,Uttar Pradesh,32331.0,False,False,Gig Worker,2025-12-12 00:00:00,PENDING,LOW,False
USR26665,Anay Sundaram,FSXXXXXX1V,True,XXXXXXXX1601,True,1966-03-22,Bengaluru,Karnataka,15783.0,False,False,Self Employed,2025-12-11 23:29:02,VERIFIED,MEDIUM,False
USR93111,Lopa Subramaniam,JWXXXXXX7R,True,XXXXXXXX6895,True,1973-04-26,Jalandhar,Punjab,40852.0,False,False,Self Employed,2025-12-11 22:53:37,PENDING,HIGH,False
USR75992,Udarsh Rege,VGXXXXXX6G,True,XXXXXXXX8146,True,1991-11-04,Hyderabad,Telangana,78085.0,False,False,Business Owner,2025-12-11 09:08:00,VERIFIED,LOW,False
USR28061,Pranit Master,XHXXXXXX4W,True,XXXXXXXX5807,True,1967-05-28,Mumbai,Maharashtra,21928.0,False,False,Retired,2025-12-11 04:05:45,VERIFIED,LOW,False
USR42104,Panini Goel,QZXXXXXX7J,True,XXXXXXXX6342,False,2004-08-13,Delhi,Delhi,40711.0,False,False,Freelancer,2025-12-11 00:00:00,VERIFIED,LOW,False
USR83997,Yatan Chowdhury,ISXXXXXX1Q,True,XXXXXXXX0953,True,2002-10-09,Jalandhar,Punjab,21110.0,False,False,Retired,2025-12-11 00:00:00,VERIFIED,MEDIUM,False
USR76862,Orinder Chander,ROXXXXXX2R,True,XXXXXXXX5718,True,1974-05-08,Ludhiana,Punjab,30796.0,False,False,Salaried,2025-12-11 00:00:00,VERIFIED,HIGH,False
USR68227,Pavani Chaudhry,VQXXXXXX3V,True,XXXXXXXX9026,True,1975-12-08,Pune,Maharashtra,32115.0,False,False,Retired,2025-12-11 00:00:00,VERIFIED,LOW,False
USR93737,Ijaya Dube,YNXXXXXX6E,True,XXXXXXXXXXXX,False,1976-05-08,Lucknow,Uttar Pradesh,33446.0,False,False,Retired,2025-12-11 00:00:00,PENDING,LOW,False
USR96100,Ryan Bansal,JPXXXXXX0U,True,XXXXXXXX7511,True,1967-01-13,Pune,Maharashtra,26994.0,False,False,Farmer,2025-12-11 00:00:00,PENDING,MEDIUM,False
USR98423,Qadim Goel,WOXXXXXX2G,True,XXXXXXXX7912,True,1997-08-07,Pune,Maharashtra,30756.0,False,False,Freelancer,2025-12-11 00:00:00,PENDING,LOW,False
USR42002,Ayushman Aurora,HYXXXXXX3S,True,XXXXXXXX4997,True,1979-02-20,Hyderabad,Telangana,14806.0,True,False,Salaried,2025-12-11 00:00:00,REJECTED,LOW,False
USR20789,hemang ranganathan,SFXXXXXX7Q,True,XXXXXXXX0571,True,1962-06-09,Amritsar,Punjab,36337.0,False,False,Student,2025-12-11 00:00:00,VERIFIED,LOW,False
USR23057,Frado Hari,CNXXXXXX5O,True,XXXXXXXX1842,False,2004-12-21,Jaipur,Rajasthan,34949.0,False,False,Business Owner,2025-12-11 00:00:00,VERIFIED,HIGH,False
USR68675,UDARSH KOTA,WBXXXXXX8R,True,XXXXXXXX63XX,False,1970-10-19,Kolkata,West Bengal,60636.0,False,False,Farmer,2025-12-11 00:00:00,PENDING,HIGH,False
USR58854,omaja sankar,ONXXXXXX1K,True,XXXXXXXX2324,True,2003-06-25,Ludhiana,Punjab,47866.0,False,False,Self Employed,2025-12-11 00:00:00,VERIFIED,MEDIUM,False
USR14754,Patrick Desai,AJXXXXXX6I,True,XXXXXXXX2675,True,1975-01-17,Ludhiana,Punjab,33620.0,False,False,Student,2025-12-11 00:00:00,VERIFIED,LOW,False
USR88482,yoshita issac,MXXXXXXX1S,True,XXXXXXXX7865,False,1998-07-13,Bengaluru,Karnataka,14639.0,False,False,Freelancer,2025-12-11 00:00:00,VERIFIED,MEDIUM,False
USR47907,Zilmil Sura,QNXXXXXX9B,True,XXXXXXXX0643,True,1997-04-14,Delhi,Delhi,18444.0,False,False,Farmer,2025-12-11 00:00:00,VERIFIED,LOW,False
USR12830,Maya Kala,NKXXXXXX1T,True,XXXXXXXX9912,True,1972-09-01,Jalandhar,Punjab,5710.0,False,False,Unemployed,2025-12-11 00:00:00,PENDING,LOW,False
USR78934,Forum Rajagopal,OEXXXXXX7O,True,XXXXXXXX9383,True,2002-04-29,Amritsar,Punjab,20944.0,False,False,Salaried,2025-12-11 00:00:00,VERIFIED,LOW,False
USR75444,Shaurya Shukla,XSXXXXXX1G,True,XXXXXXXX7809,False,1973-01-10,Ludhiana,Punjab,28438.0,False,False,Business Owner,2025-12-10 21:27:09,VERIFIED,LOW,False
USR72837,RACHITA SANT,OZXXXXXX6A,True,XXXXXXXX0417,True,2001-01-28,Amritsar,Punjab,16708.0,False,False,Business Owner,2025-12-10 20:17:00,VERIFIED,LOW,False
USR61110,DAYITA OAK,NHXXXXXX6B,True,XXXXXXXX5279,False,1990-01-23,Mumbai,Maharashtra,5822.0,False,False,Salaried,2025-12-10 19:23:00,VERIFIED,MEDIUM,False
USR94263,Nidhi Savant,UZXXXXXX1B,True,XXXXXXXX5889,True,1964-03-02,Ludhiana,Punjab,25257.0,False,False,Business Owner,2025-12-10 19:19:27,VERIFIED,LOW,False
USR12528,LIPIKA PANCHAL,AWXXXXXX9Y,True,XXXXXXXX34XX,False,1994-05-08,Mumbai,Maharashtra,29630.0,True,False,Unemployed,2025-12-10 18:46:01,VERIFIED,HIGH,False
USR27282,Gunbir Chatterjee,IDXXXXXX8B,True,XXXXXXXX0097,True,1969-10-07,Bengaluru,Karnataka,32503.0,False,False,Student,2025-12-10 16:48:00,VERIFIED,LOW,False
USR93445,Ladli Nazareth,EMXXXXXX7I,True,XXXXXXXX02XX,False,2003-05-07,Kolkata,West Bengal,23300.0,False,False,Business Owner,2025-12-10 09:01:36,VERIFIED,MEDIUM,False
USR61020,Chaitanya Wali,GVXXXXXX3L,True,XXXXXXXXXXXX,False,1981-07-13,Hyderabad,Telangana,38777.0,False,False,Salaried,2025-12-10 08:23:00,VERIFIED,HIGH,False
USR35324,QABIL DOSHI,HAXXXXXX3X,False,XXXXXXXX5100,True,2002-12-17,Chennai,Tamil Nadu,41647.0,False,False,Salaried,2025-12-10 01:20:00,VERIFIED,LOW,False
USR97632,dayamai yogi,CPXXXXXX4X,False,XXXXXXXX6642,True,1981-11-15,Jaipur,Rajasthan,14900.0,False,False,Retired,2025-12-10 00:00:00,VERIFIED,MEDIUM,False
USR97623,Imaran Nori,HWXXXXXX9N,True,XXXXXXXX6834,True,1996-02-09,Amritsar,Punjab,19337.0,False,False,Student,2025-12-10 00:00:00,PENDING,LOW,False
USR97585,Leena Wali,EKXXXXXX1J,True,XXXXXXXX8401,True,2001-04-08,Jaipur,Rajasthan,10558.0,False,False,Farmer,2025-12-10 00:00:00,REJECTED,MEDIUM,False
USR24388,Unnati Anand,LVXXXXXX3R,False,XXXXXXXX8223,True,1986-06-10,Hyderabad,Telangana,14396.0,False,False,Farmer,2025-12-10 00:00:00,VERIFIED,HIGH,False
USR77140,Deepa Rau,RCXXXXXX5N,True,XXXXXXXX7474,True,1965-03-01,Jalandhar,Punjab,20677.0,False,False,Self Employed,2025-12-10 00:00:00,VERIFIED,LOW,False
USR14079,Devika Aggarwal,QHXXXXXX2S,True,XXXXXXXX29XX,False,1962-12-25,Pune,Maharashtra,38737.0,False,False,Farmer,2025-12-10 00:00:00,PENDING,MEDIUM,False
USR59746,Champak Sem,ZLXXXXXX0X,True,XXXXXXXX6077,True,1979-05-24,Chennai,Tamil Nadu,99738.0,False,False,Farmer,2025-12-10 00:00:00,VERIFIED,MEDIUM,False
USR44485,Aayush Devan,UTXXXXXX1X,True,XXXXXXXX6208,True,1970-05-17,Lucknow,Uttar Pradesh,28211.0,False,False,Retired,2025-12-10 00:00:00,VERIFIED,MEDIUM,False
USR45986,Bhavini Chaudhry,HUXXXXXX5Q,True,XXXXXXXX6236,True,2006-10-20,Jalandhar,Punjab,28015.0,False,False,Business Owner,2025-12-10 00:00:00,VERIFIED,LOW,False
USR94677,Guneet Dayal,MDXXXXXX7O,True,XXXXXXXX2728,True,1979-09-12,Lucknow,Uttar Pradesh,25436.0,False,False,Freelancer,2025-12-10 00:00:00,VERIFIED,HIGH,False
USR64922,William Pau,KQXXXXXX6J,True,XXXXXXXX04XX,False,1990-12-12,Lucknow,Uttar Pradesh,12331.0,False,False,Freelancer,2025-12-10 00:00:00,REJECTED,LOW,False
USR94260,ETHAN UPPAL,GEXXXXXX8C,True,XXXXXXXX9024,True,1993-09-20,Kolkata,West Bengal,32283.0,False,False,Student,2025-12-10 00:00:00,VERIFIED,HIGH,False
USR67071,Megha Palla,YZXXXXXX1M,True,XXXXXXXX4472,True,1987-11-24,Pune,Maharashtra,23300.0,False,False,Business Owner,2025-12-10 00:00:00,VERIFIED,LOW,False
USR13870,Yashawini Dube,LAXXXXXX9X,False,XXXXXXXX6399,True,1973-10-07,Pune,Maharashtra,26267.0,False,False,Business Owner,2025-12-10 00:00:00,VERIFIED,LOW,False
USR24516,irya nagy,SBXXXXXX3X,False,XXXXXXXX4465,True,1999-05-31,Hyderabad,Telangana,40237.0,False,False,Unemployed,2025-12-10 00:00:00,VERIFIED,LOW,False
USR89654,Dalbir Ganesan,ZYXXXXXX7S,True,XXXXXXXX6901,True,2001-08-17,Ludhiana,Punjab,34158.0,False,False,Business Owner,2025-12-10 00:00:00,PENDING,LOW,False
USR14147,Naveen Chauhan,HQXXXXXX5O,True,XXXXXXXX1542,True,1982-07-09,Pune,Maharashtra,21774.0,False,False,Retired,2025-12-10 00:00:00,VERIFIED,LOW,False
USR83737,Sneha Bhardwaj,RLXXXXXX2M,True,XXXXXXXX3275,False,1988-07-30,Chennai,Tamil Nadu,34483.0,True,False,Business Owner,2025-12-10 00:00:00,PENDING,LOW,False
USR57042,VIHAAN SARRAF,WIXXXXXX7V,True,XXXXXXXX2049,True,1986-01-19,Kolkata,West Bengal,24378.0,False,False,Self Employed,2025-12-10 00:00:00,PENDING,LOW,False
USR56365,Triveni Varma,VYXXXXXX0F,True,XXXXXXXX3087,True,1991-03-15,Delhi,Delhi,61913.0,False,False,Business Owner,2025-12-10 00:00:00,VERIFIED,LOW,False
USR98086,Indali Mody,QLXXXXXX3L,True,XXXXXXXX7567,True,1992-04-30,Delhi,Delhi,23436.0,False,False,Retired,2025-12-10 00:00:00,VERIFIED,LOW,False
USR67250,Abdul Iyengar,OXXXXXXX7X,True,XXXXXXXX2799,True,1994-11-29,Hyderabad,Telangana,17398.0,False,False,Retired,2025-12-10 00:00:00,PENDING,MEDIUM,False
USR33695,Yashica Garg,XYXXXXXX5U,True,XXXXXXXX3664,True,1979-12-05,Amritsar,Punjab,6698.0,False,False,Salaried,2025-12-10 00:00:00,VERIFIED,HIGH,False
USR16870,Hritik Sawhney,BOXXXXXX4H,True,XXXXXXXX5749,True,2006-06-25,Kolkata,West Bengal,51000.0,False,False,Gig Worker,2025-12-10 00:00:00,PENDING,LOW,False
USR65297,Krishna Borah,ENXXXXXX2A,True,XXXXXXXXXXXX,False,1980-09-26,Chennai,Tamil Nadu,27167.0,False,False,Freelancer,2025-12-09 22:21:08,VERIFIED,LOW,False
USR30923,darpan ahluwalia,LMXXXXXX3A,True,XXXXXXXX8087,True,1991-01-18,Delhi,Delhi,30706.0,False,False,Business Owner,2025-12-09 21:35:00,VERIFIED,LOW,False
USR85813,Janya Ghosh,FJXXXXXX3I,True,XXXXXXXX2176,True,1969-07-30,Pune,Maharashtra,21025.0,False,False,Gig Worker,2025-12-09 20:03:43,VERIFIED,LOW,False
USR58150,dalaja roy,RDXXXXXX5R,True,XXXXXXXX0418,True,2001-07-13,Jaipur,Rajasthan,45440.0,False,False,Self Employed,2025-12-09 16:53:00,VERIFIED,LOW,False
USR62012,Utkarsh Keer,HUXXXXXX9N,True,XXXXXXXX95XX,False,1970-09-05,Jaipur,Rajasthan,21938.0,False,False,Self Employed,2025-12-09 12:14:00,REJECTED,LOW,False
USR85416,Divya Sehgal,XWXXXXXX9Z,True,XXXXXXXX1464,True,1996-05-05,Lucknow,Uttar Pradesh,17699.0,False,False,Self Employed,2025-12-09 12:01:46,VERIFIED,MEDIUM,False
USR41413,TRISTAN TRIVEDI,VMXXXXXX5R,True,XXXXXXXX5032,True,1974-07-07,Jalandhar,Punjab,26065.0,False,False,Self Employed,2025-12-09 09:57:00,PENDING,LOW,False
USR11134,Baghyawati 0m,L0XXXXXX2F,False,XXXXXXXX2565,True,2006-02-19,Delhi,Delhi,14500.0,False,False,Retired,2025-12-09 00:28:02,VERIFIED,LOW,False
USR18319,Tanish Sandhu,QOXXXXXX5V,True,XXXXXXXX1338,True,1961-04-12,Chennai,Tamil Nadu,12743.0,False,False,Retired,2025-12-09 00:10:00,VERIFIED,LOW,False
USR52432,Reyansh Modi,EHXXXXXX4Q,True,XXXXXXXXXXXX,False,1984-12-12,Ludhiana,Punjab,44389.0,False,False,Unemployed,2025-12-09 00:00:00,VERIFIED,LOW,False
USR49927,Frado Kothari,QKXXXXXX9I,True,XXXXXXXX5109,True,1981-04-04,Jaipur,Rajasthan,26900.0,False,False,Retired,2025-12-09 00:00:00,VERIFIED,MEDIUM,False
USR36887,Edhitha Krish,QZXXXXXX7J,True,XXXXXXXX0993,False,2006-09-22,Hyderabad,Telangana,21221.0,False,False,Unemployed,2025-12-09 00:00:00,VERIFIED,HIGH,False
USR20422,Jason Karnik,KHXXXXXX3X,False,XXXXXXXX5426,True,1983-07-16,Mumbai,Maharashtra,23604.0,False,False,Retired,2025-12-09 00:00:00,VERIFIED,HIGH,False
USR43821,Bishakha Loyal,MVXXXXXX7Z,True,XXXXXXXX6151,True,1983-08-08,Amritsar,Punjab,30885.0,False,False,Self Employed,2025-12-09 00:00:00,VERIFIED,MEDIUM,False
USR84507,Anth0ny Atwa1,FSXXXXXX4X,False,XXXXXXXX0778,True,1996-07-11,Kolkata,West Bengal,17983.0,False,False,Freelancer,2025-12-09 00:00:00,PENDING,HIGH,False
USR19062,Janaki Sandhu,EUXXXXXX2E,True,XXXXXXXX2506,True,2005-04-19,Pune,Maharashtra,40100.0,False,False,Business Owner,2025-12-09 00:00:00,PENDING,LOW,False
USR64779,WARJAS GREWAL,OBXXXXXX3W,True,XXXXXXXX7615,True,2006-05-11,Jalandhar,Punjab,27200.0,False,False,Farmer,2025-12-09 00:00:00,VERIFIED,MEDIUM,False
USR18087,Dipta Sarna,GAXXXXXX9C,True,XXXXXXXX5549,False,1996-02-24,Amritsar,Punjab,25100.0,False,False,Self Employed,2025-12-09 00:00:00,REJECTED,HIGH,False
USR64234,Zinal Nanda,FKXXXXXX7Y,True,XXXXXXXX7181,True,2005-01-29,Bengaluru,Karnataka,33768.0,False,False,Freelancer,2025-12-09 00:00:00,VERIFIED,LOW,False
USR89775,Anika Bawa,RXXXXXXX4G,True,XXXXXXXX7858,True,1965-10-13,Hyderabad,Telangana,55346.0,False,False,Retired,2025-12-09 00:00:00,REJECTED,MEDIUM,False
USR92406,MADHAVI SOOD,RMXXXXXX1K,True,XXXXXXXX2314,True,1982-06-25,Delhi,Delhi,11300.0,False,False,Farmer,2025-12-09 00:00:00,PENDING,MEDIUM,False
USR48510,Harini S01anki,BXXXXXXX8Y,True,XXXXXXXX6390,True,1984-12-13,Ludhiana,Punjab,9057.0,False,False,Self Employed,2025-12-09 00:00:00,PENDING,MEDIUM,False
USR72550,Jeevika Brar,OIXXXXXX4O,True,XXXXXXXX2654,True,1972-01-13,Bengaluru,Karnataka,48227.0,False,False,Self Employed,2025-12-09 00:00:00,VERIFIED,LOW,False
USR43241,darpan kashyap,LGXXXXXX6J,True,XXXXXXXX5971,True,1994-10-23,Amritsar,Punjab,6068.0,False,False,Unemployed,2025-12-09 00:00:00,PENDING,HIGH,False
USR80636,Sai Mishra,PJXXXXXX8M,True,XXXXXXXXXXXX,False,1971-08-21,Amritsar,Punjab,28101.0,False,False,Self Employed,2025-12-08 12:21:25,VERIFIED,MEDIUM,False
